RICO GUI,description,method_name,method_id,uuid,key
69312,"The GUI from a recipe app, showing a picture and the step by step directions for the dish",01_baselines_zs_instruction,1,761a2e93-f7ef-46f1-8ba3-b81296bed8fc,0921
69312,"The GUI from a recipe app, showing a picture and the step by step directions for the dish",01_baselines_zs_cot,2,95e9e138-0530-4cf0-828d-a3a1e05e50d1,0922
69312,"The GUI from a recipe app, showing a picture and the step by step directions for the dish",01_baselines_zs_cot_content,3,f6945314-0c59-47ff-bf0a-65dcca2cf8ef,0923
69312,"The GUI from a recipe app, showing a picture and the step by step directions for the dish",02_prompt_decomposition_pd_zs,4,f0cd04ba-a84f-4c49-ab97-5a347a6bef32,0924
69312,"The GUI from a recipe app, showing a picture and the step by step directions for the dish",02_prompt_decomposition_pd_zs_cot,5,888fb3ce-1ac2-4121-a907-ebda0af7cd62,0925
69312,"The GUI from a recipe app, showing a picture and the step by step directions for the dish",02_prompt_decomposition_pd_zs_content,6,34f27793-2a39-4b84-b50c-c23ee1d2c663,0926
69312,"The GUI from a recipe app, showing a picture and the step by step directions for the dish",03_rag_zs_k_1_direct,7,3891dfff-9bef-4f25-8bfd-e7f20611c9a5,0927
69312,"The GUI from a recipe app, showing a picture and the step by step directions for the dish",03_rag_zs_k_3_direct,8,3d5996d1-d1c4-46c6-a3f5-02177d48dfb4,0928
69312,"The GUI from a recipe app, showing a picture and the step by step directions for the dish",03_rag_zs_k_5_direct,9,41a790b5-0a1b-4961-9370-091e530c31bb,0929
69312,"The GUI from a recipe app, showing a picture and the step by step directions for the dish",03_rag_zs_k_7_direct,10,8ce0268c-0802-40d8-b863-d3395a06ebff,0930
69312,"The GUI from a recipe app, showing a picture and the step by step directions for the dish",03_rag_zs_k_3_direct_content,11,4c0a307a-33a1-4477-85b8-ca4ef80f7a69,0931
69312,"The GUI from a recipe app, showing a picture and the step by step directions for the dish",03_rag_zs_k_3_direct_pd_zs,12,db255484-d68b-4ddb-9039-daa9e4ce3d33,0932
69312,"The GUI from a recipe app, showing a picture and the step by step directions for the dish",03_rag_zs_k_3_feat_layout,13,b65e6f77-d162-4106-9338-fa14497b8b37,0933
69312,"The GUI from a recipe app, showing a picture and the step by step directions for the dish",04_self_critique_base_zs_instruction_k_1,14,a8f18e6d-3f86-4ee0-91a9-aaa6edbc4112,0934
69312,"The GUI from a recipe app, showing a picture and the step by step directions for the dish",04_self_critique_base_zs_instruction_k_2,15,d75aaa1c-f6f1-4291-a5fc-5169a239e3c3,0935
69312,"The GUI from a recipe app, showing a picture and the step by step directions for the dish",04_self_critique_base_zs_instruction_k_3,16,b04db64c-2d1a-4feb-991d-a010a1fdce1c,0936
69312,"The GUI from a recipe app, showing a picture and the step by step directions for the dish",04_self_critique_base_zs_instruction_k_4,17,52bd417f-03d1-4ffc-af0d-81ae87f2a2ff,0937
69312,"The GUI from a recipe app, showing a picture and the step by step directions for the dish",04_self_critique_base_zs_instruction_content_k_3,18,35eda5f7-860a-4f62-a778-281a3037738f,0938
69312,"The GUI from a recipe app, showing a picture and the step by step directions for the dish",04_self_critique_base_pd_zs_k_3,19,4d32dff2-e29d-4ddd-9bf8-c88f8b7e204d,0939
69312,"The GUI from a recipe app, showing a picture and the step by step directions for the dish",04_self_critique_base_rag_zs_k_3_direct_k_3,20,edb05269-b32c-4368-8f0b-f83cbb8d1bcb,0940
69340,"A page from a bidding app, where some closed and opened offers are shown.",01_baselines_zs_instruction,1,4849a645-9d30-4091-8952-cfe5441048e5,0941
69340,"A page from a bidding app, where some closed and opened offers are shown.",01_baselines_zs_cot,2,e7ca8ba8-23a0-46b0-ac6b-8b02cdc1f97d,0942
69340,"A page from a bidding app, where some closed and opened offers are shown.",01_baselines_zs_cot_content,3,cb3e9a77-0a08-4c80-94fe-137bc269e3ec,0943
69340,"A page from a bidding app, where some closed and opened offers are shown.",02_prompt_decomposition_pd_zs,4,2ba0d970-8fa9-49cc-ad11-ba6fdde15a82,0944
69340,"A page from a bidding app, where some closed and opened offers are shown.",02_prompt_decomposition_pd_zs_cot,5,0c72354b-e35b-4078-bfed-f855140c02a7,0945
69340,"A page from a bidding app, where some closed and opened offers are shown.",02_prompt_decomposition_pd_zs_content,6,0ed1f2e7-04c2-44c1-8f7e-b332ca5097f8,0946
69340,"A page from a bidding app, where some closed and opened offers are shown.",03_rag_zs_k_1_direct,7,fb0dd360-cec5-4d84-9fb8-4f8e2d8ff112,0947
69340,"A page from a bidding app, where some closed and opened offers are shown.",03_rag_zs_k_3_direct,8,7168b4cd-cce3-4580-a8a4-a4a5e56547e6,0948
69340,"A page from a bidding app, where some closed and opened offers are shown.",03_rag_zs_k_5_direct,9,ea43cb36-4afc-4df9-8e66-7b87841f4c4b,0949
69340,"A page from a bidding app, where some closed and opened offers are shown.",03_rag_zs_k_7_direct,10,acc786c2-3510-4ae2-a806-9dd9fcf10393,0950
69340,"A page from a bidding app, where some closed and opened offers are shown.",03_rag_zs_k_3_direct_content,11,b65093da-058c-480b-9deb-61ad2a5a7b71,0951
69340,"A page from a bidding app, where some closed and opened offers are shown.",03_rag_zs_k_3_direct_pd_zs,12,ce18dbbc-70a0-4558-8db5-5567bdd2af37,0952
69340,"A page from a bidding app, where some closed and opened offers are shown.",03_rag_zs_k_3_feat_layout,13,ae83fe27-af97-4f7e-83f1-f2993204bdca,0953
69340,"A page from a bidding app, where some closed and opened offers are shown.",04_self_critique_base_zs_instruction_k_1,14,b57cf2c1-9a48-4645-9b74-c2737f08f778,0954
69340,"A page from a bidding app, where some closed and opened offers are shown.",04_self_critique_base_zs_instruction_k_2,15,bbea584b-e78f-44ae-bd6a-1b649db1d2e4,0955
69340,"A page from a bidding app, where some closed and opened offers are shown.",04_self_critique_base_zs_instruction_k_3,16,afa450a2-391d-47ac-86e5-85dff09a9ac8,0956
69340,"A page from a bidding app, where some closed and opened offers are shown.",04_self_critique_base_zs_instruction_k_4,17,a3c40dde-327c-46fa-a065-032203b46b8f,0957
69340,"A page from a bidding app, where some closed and opened offers are shown.",04_self_critique_base_zs_instruction_content_k_3,18,76630905-4616-4936-a37d-c194eba3fa1b,0958
69340,"A page from a bidding app, where some closed and opened offers are shown.",04_self_critique_base_pd_zs_k_3,19,67561aa9-3c24-42f7-8968-19d9928ce7f6,0959
69340,"A page from a bidding app, where some closed and opened offers are shown.",04_self_critique_base_rag_zs_k_3_direct_k_3,20,fe486803-5e6b-4856-8637-8a6513a2ee67,0960
71954,The GUI of a music app for creating your own playlists,01_baselines_zs_instruction,1,b8cdf4ba-0de4-440c-9827-96620412a05d,0961
71954,The GUI of a music app for creating your own playlists,01_baselines_zs_cot,2,56afe0fa-a293-484b-a34d-e887d054aefc,0962
71954,The GUI of a music app for creating your own playlists,01_baselines_zs_cot_content,3,a0947a04-d95f-42f6-ad6c-a16517a34a8d,0963
71954,The GUI of a music app for creating your own playlists,02_prompt_decomposition_pd_zs,4,f9889876-e8df-42ef-bc7d-ca2e7dd24c78,0964
71954,The GUI of a music app for creating your own playlists,02_prompt_decomposition_pd_zs_cot,5,04608ccf-3cad-4c13-a1c8-bdf3ba49b504,0965
71954,The GUI of a music app for creating your own playlists,02_prompt_decomposition_pd_zs_content,6,b177eb1b-2510-42a6-b16e-824f8fcd5bd0,0966
71954,The GUI of a music app for creating your own playlists,03_rag_zs_k_1_direct,7,7c91095b-c977-45ea-b8bc-af1fe47104bd,0967
71954,The GUI of a music app for creating your own playlists,03_rag_zs_k_3_direct,8,bbeba0f3-7ab7-40fc-b3f9-92d6c783b3af,0968
71954,The GUI of a music app for creating your own playlists,03_rag_zs_k_5_direct,9,932a0362-b33d-4c8b-bd7e-3c0ac8e66207,0969
71954,The GUI of a music app for creating your own playlists,03_rag_zs_k_7_direct,10,e4999a81-6683-4210-97a7-ffd70a687238,0970
71954,The GUI of a music app for creating your own playlists,03_rag_zs_k_3_direct_content,11,b0201ae6-74a1-441b-b05f-147ec5040326,0971
71954,The GUI of a music app for creating your own playlists,03_rag_zs_k_3_direct_pd_zs,12,65825d7f-b670-41d9-8745-1a95f0a51bdd,0972
71954,The GUI of a music app for creating your own playlists,03_rag_zs_k_3_feat_layout,13,6fdcf06e-84c2-4499-aa8c-f003a7dd60ae,0973
71954,The GUI of a music app for creating your own playlists,04_self_critique_base_zs_instruction_k_1,14,3af2890c-d881-4b03-8735-82f87da8e084,0974
71954,The GUI of a music app for creating your own playlists,04_self_critique_base_zs_instruction_k_2,15,351cf0ae-52ea-4d1f-82c0-de06fe1c3483,0975
71954,The GUI of a music app for creating your own playlists,04_self_critique_base_zs_instruction_k_3,16,86aa106e-d10e-40fe-94b3-10287e1061ad,0976
71954,The GUI of a music app for creating your own playlists,04_self_critique_base_zs_instruction_k_4,17,dc850e7f-9e64-47f5-8571-8114cb323c2d,0977
71954,The GUI of a music app for creating your own playlists,04_self_critique_base_zs_instruction_content_k_3,18,29cb3b6f-b146-45da-ba9d-edaed1731eaf,0978
71954,The GUI of a music app for creating your own playlists,04_self_critique_base_pd_zs_k_3,19,db20ec04-84aa-44d6-b557-68b7d9b66b8c,0979
71954,The GUI of a music app for creating your own playlists,04_self_critique_base_rag_zs_k_3_direct_k_3,20,9eee4fed-51df-49f2-b1d9-e852f9b1433d,0980
72192,A page showing notification settings of a weather application in a selected  location. You can toggle under which circumstances the app notifies you as well as how you will be notified in case of alerts.,01_baselines_zs_instruction,1,e8244cea-3163-4ecd-af90-d2afc097244c,0981
72192,A page showing notification settings of a weather application in a selected  location. You can toggle under which circumstances the app notifies you as well as how you will be notified in case of alerts.,01_baselines_zs_cot,2,5090240f-2ac4-4092-8cc3-6b989ea2c07e,0982
72192,A page showing notification settings of a weather application in a selected  location. You can toggle under which circumstances the app notifies you as well as how you will be notified in case of alerts.,01_baselines_zs_cot_content,3,2318bd72-a902-44c3-bf64-e32d61c2b586,0983
72192,A page showing notification settings of a weather application in a selected  location. You can toggle under which circumstances the app notifies you as well as how you will be notified in case of alerts.,02_prompt_decomposition_pd_zs,4,4749329b-32d7-476c-862e-801bc1fd26c5,0984
72192,A page showing notification settings of a weather application in a selected  location. You can toggle under which circumstances the app notifies you as well as how you will be notified in case of alerts.,02_prompt_decomposition_pd_zs_cot,5,2d45542e-6704-4bd7-9575-22e23aa8716b,0985
72192,A page showing notification settings of a weather application in a selected  location. You can toggle under which circumstances the app notifies you as well as how you will be notified in case of alerts.,02_prompt_decomposition_pd_zs_content,6,68fed7f0-1c37-4812-93f1-25284e94ae19,0986
72192,A page showing notification settings of a weather application in a selected  location. You can toggle under which circumstances the app notifies you as well as how you will be notified in case of alerts.,03_rag_zs_k_1_direct,7,c8227190-aba3-4eb4-8396-982ff1edd2cf,0987
72192,A page showing notification settings of a weather application in a selected  location. You can toggle under which circumstances the app notifies you as well as how you will be notified in case of alerts.,03_rag_zs_k_3_direct,8,e60475f6-d8a1-4d93-8851-d41f9adf6be6,0988
72192,A page showing notification settings of a weather application in a selected  location. You can toggle under which circumstances the app notifies you as well as how you will be notified in case of alerts.,03_rag_zs_k_5_direct,9,65678c45-12d7-4965-9d5e-e3f42761dad3,0989
72192,A page showing notification settings of a weather application in a selected  location. You can toggle under which circumstances the app notifies you as well as how you will be notified in case of alerts.,03_rag_zs_k_7_direct,10,a4401c92-6744-412b-967a-13b1b3c9c47e,0990
72192,A page showing notification settings of a weather application in a selected  location. You can toggle under which circumstances the app notifies you as well as how you will be notified in case of alerts.,03_rag_zs_k_3_direct_content,11,3537b110-cca9-4edc-9aab-962077d088bf,0991
72192,A page showing notification settings of a weather application in a selected  location. You can toggle under which circumstances the app notifies you as well as how you will be notified in case of alerts.,03_rag_zs_k_3_direct_pd_zs,12,8c43996f-86f8-4bfc-ac2d-c28dfc0f8189,0992
72192,A page showing notification settings of a weather application in a selected  location. You can toggle under which circumstances the app notifies you as well as how you will be notified in case of alerts.,03_rag_zs_k_3_feat_layout,13,8c7b42fb-578a-489a-8038-5947f887c752,0993
72192,A page showing notification settings of a weather application in a selected  location. You can toggle under which circumstances the app notifies you as well as how you will be notified in case of alerts.,04_self_critique_base_zs_instruction_k_1,14,381da0d7-3b12-4376-916a-fa1097b35136,0994
72192,A page showing notification settings of a weather application in a selected  location. You can toggle under which circumstances the app notifies you as well as how you will be notified in case of alerts.,04_self_critique_base_zs_instruction_k_2,15,3f38385e-1b86-456a-91e0-aabc48593e6d,0995
72192,A page showing notification settings of a weather application in a selected  location. You can toggle under which circumstances the app notifies you as well as how you will be notified in case of alerts.,04_self_critique_base_zs_instruction_k_3,16,bbb44a1d-25e6-4412-9209-e3b1ecab5e61,0996
72192,A page showing notification settings of a weather application in a selected  location. You can toggle under which circumstances the app notifies you as well as how you will be notified in case of alerts.,04_self_critique_base_zs_instruction_k_4,17,897c321e-8e99-4194-a925-0b3fbde739e8,0997
72192,A page showing notification settings of a weather application in a selected  location. You can toggle under which circumstances the app notifies you as well as how you will be notified in case of alerts.,04_self_critique_base_zs_instruction_content_k_3,18,ca48774a-e1b0-4fe9-a711-23203f62f067,0998
72192,A page showing notification settings of a weather application in a selected  location. You can toggle under which circumstances the app notifies you as well as how you will be notified in case of alerts.,04_self_critique_base_pd_zs_k_3,19,8e648f38-fd2f-47ff-b709-d14fc6ad8133,0999
72192,A page showing notification settings of a weather application in a selected  location. You can toggle under which circumstances the app notifies you as well as how you will be notified in case of alerts.,04_self_critique_base_rag_zs_k_3_direct_k_3,20,faa6e772-0b14-4849-8f03-aeaf2e8e13b9,1000
